,Cmp. 1,Cmp. 2,Cmp. 3,Cmp. 4,Cmp. 5,Cmp. 6,Cmp. 7,Cmp. 8,Cmp. 9,Cmp. 10,Cmp. 11,Cmp. 12,Cmp. 13,Cmp. 14,Cmp. 15,Cmp. 16,Cmp. 17,Cmp. 18,Cmp. 19,Cmp. 20,Cmp. 21,Cmp. 22,Cmp. 23,Cmp. 24,Cmp. 25,Cmp. 26,Cmp. 27,Cmp. 28,Cmp. 29,Cmp. 30,Cmp. 31,Cmp. 32,Cmp. 33,Cmp. 34,Cmp. 35,Cmp. 36,Cmp. 37,Cmp. 38,Cmp. 39,Cmp. 40
PPBP,0.04635985986102319,-0.2075590499720622,-0.009618419201149546,0.029507322585823288,0.18305173184434684,0.014385644496009476,0.025583210412558652,0.09635798102084073,-0.001653115760750143,-0.124939693078923,-0.03857974542146198,-0.043943447882598026,0.7206826079919141,-0.009931786644693012,-0.02614144836563534,0.0649957479686334,0.004815643274941624,-0.08043652258628615,0.09724295149991065,-0.11921828423265987,-0.011689471729648664,0.030630793151369892,-0.013594289817170426,-0.059500792510692554,-0.0485573219331612,-0.03001343448007914,-0.0191828934737439,-0.07834347629993163,0.006394156438474143,-0.042175332070521286,0.01104045962162759,-0.04002516565973804,-0.033588060725956735,0.023696379183324998,-0.01227979751318389,0.020051078018668296,0.010755585271836414,0.021812650126124666,-0.012322276895758185,0.0051080948226896235
CLU,0.06502496182507668,-0.21918246010350623,-0.029609981514096162,-0.0029724077884960556,0.1796671900734401,2.2953121072825582e-05,0.023512245796058893,0.09871825813116156,0.013552454751642788,-0.1152496241537717,-0.0685588362147456,-0.028931971845051894,0.6887498888139046,-0.04159351447461136,0.024211813289851034,0.04628076271019838,-0.014369273230181431,-0.13147961615997636,0.08657276193393304,-0.020737742274724517,0.012371110626982264,0.03783985688277448,0.012260375889491176,-0.06272109882938472,-0.06350459432342158,-0.01758961657183361,-0.00853753892618344,-0.08313507270529291,0.009137506342994843,-0.06085334664305369,0.02466573376588693,-0.017064071098838257,-0.037884300059467226,0.04239197504578752,-0.0068324081501210665,0.027610165061776496,0.007992418731958092,0.029214067890244968,0.04357999010469721,-0.007131715101126007
NRGN,0.04545231411219655,-0.17630715631142527,0.005983356510542157,-0.008604587514825707,0.08007762891002126,0.0023800472510624544,-0.019369546808442304,0.056588005536790664,0.02850094019911583,-0.10011307708934002,-0.051054652856002525,-0.04426162163977963,0.6488940363388901,0.008620753898883927,-0.0342119477895754,0.048491161858758486,-0.01487177308196227,-0.17086239038403683,0.08956714938147052,-0.05003830632432491,-0.0007981336051696206,0.027806216090668523,-0.04117602348469121,-0.050000937139120544,-0.05231642053310011,-0.008346510844051356,-0.025212915792342392,-0.07903390412025639,0.015871022899829303,-0.03635184065800502,0.002745018500755471,-0.08646258783806914,-0.036104190129758455,0.01520780328971123,0.0032316784977913615,0.003032530074591231,-0.0010531701887399444,0.034080933404782646,-0.001196514437013348,-0.002957958935622453
DUSP2,0.18346340659876315,0.1474670503457556,0.11696440254817032,-0.07529752333343938,0.027143350408235855,0.2344983545522767,-0.0016014905963865414,-0.1736600316212846,-0.004754236563430083,-0.09926422875112437,-0.1614790411751919,0.17822131375154873,0.06861881052095314,0.03802614924589521,0.06883306710069108,0.31047315544436027,-0.12667902840896778,0.10509120310120247,-0.3603727269416963,0.023481581544797858,0.06778014448706103,-0.03847500937797714,0.019238763563843932,-0.02163732838538841,0.03486495538347362,0.15823793029982133,0.12419533909427309,0.13693414307615856,0.09513253910729291,0.017279836059987255,0.3259967150301189,0.02896064736302475,-0.01964628992422222,-0.05407741732792642,0.06927417106324722,-0.09897560767054965,-0.04791147762216895,0.09934941891309414,-0.054655590748322457,-0.08333606716070156
GZMK,0.2398356892783596,-0.05366211090216793,0.007951778328248093,-0.06060958956523844,-0.007921529536222943,0.090499436742581,0.04053796496155421,0.08729064887774814,0.024513409793300994,-0.010046304232913196,-0.2070786072925019,0.07013413534906625,0.0813251881461098,0.05051191967763634,0.028454415689654504,0.42171251569548174,-0.07730815175604455,0.08951952146960254,-0.12002847039329784,0.05118064317715654,0.029502268808625408,0.013887284765473006,-0.0007787286294973072,-0.11542217203875672,0.014796950634395675,0.11988845579556792,0.20477648865814588,0.021659948187514495,0.08884890938674826,-0.02910994977690966,0.398379544982784,0.00496511669010728,-0.04877752811430924,0.07585510843913759,0.044707492010647165,-0.27273446484604247,-0.04071331110621539,0.0633525904520005,0.0067209411788334665,-0.22491471898697307
TIGIT,0.039649881238679574,0.052122869235107935,0.0019336571958432742,0.08895079236205541,0.04187819662021485,-0.00465246347215312,0.06024316291594425,0.11690185726133476,-0.020373151395089467,0.0889544404678133,0.597091810507061,0.008129067663529044,0.012629043601138014,-0.06031886088480697,-0.033434343672829714,-0.23584144770222007,0.009629211247226249,0.023560895091992773,0.07753037377684138,-0.0012709582596812233,0.03586688542501448,-0.04244836153339029,0.07206455452052124,0.00861395723629604,0.01469073545373793,0.08473522194594965,-0.03339169718229542,-0.005201468524225425,0.03649706560573288,-0.036751225481015684,0.28866402996589197,0.01410233338691629,0.004420323907768304,0.026889029913215068,0.029213349023616754,-0.048136935953784814,-0.019780219499789815,0.017016628961155175,0.036722756900739575,0.040732879648885986
CMC1,0.0177709770492278,0.05451610632475554,-0.024920187588533222,-0.016123138682834562,0.007692911475051546,0.16468327868967217,0.08025104077729045,0.058993888795798186,0.026944026611140783,-0.2362998767999998,-0.10878933021590702,-0.017546890419549658,-0.030572546156824337,0.006126727660288607,-0.06156732342106585,-0.01717456734165419,-0.023925963922613147,-0.01612619804906713,0.021899516532533338,0.06944756260584212,0.0344165073113591,0.019140940864087994,0.041307745144784386,0.021448661650883702,-0.0021043689656629365,0.09707261446612292,0.43564695436300405,0.005035090940419379,0.05132261583714636,0.018251635974940308,0.573255213992568,-0.008692203902442686,-0.02810681980239803,-0.03378207314812085,0.030626689046524214,-0.0389466655563852,-0.03468350906709207,0.04480060753201954,0.030327620806126145,0.1306360926070904
XCL2,0.033590032953690833,0.05835557156533123,0.04359812258037971,0.06410581235743341,0.01590095158580312,0.12383094886246798,0.03919510114426333,0.025030736201470952,-0.022871064270339227,-0.07532430109470085,-0.07213236749279894,-0.008048135023540627,-0.018214382746045546,-0.008584725606324868,0.02499958211096458,0.006596616220516103,-0.00464687912050388,0.013927010298719397,0.049518245827772915,0.04955738691411722,0.019401369564603452,0.020795199080961217,0.05189057936931876,0.011977485896455274,0.006422833757130882,0.05771424339193479,0.8028634782438326,-0.011244555473302956,0.04243383364409439,-0.028608509968334472,0.18142016861609025,0.010767589289378621,-0.0075603346033106715,0.009422427373932382,0.012905284277419451,-0.030931514454821268,-0.021057123981577858,0.026428347858999987,0.04770832447256291,-0.00534132389255826
XCL1,0.03825714036609847,0.0372560514600776,0.03721704472851496,0.047122260331072106,-0.014969798669064787,0.07860383392308656,0.029132473282684198,0.013205306019928338,-0.0178461930578051,-0.03458298320211193,-0.03596003031208422,0.018469703335999288,-0.011531924487261492,-0.009613774692294248,0.025498589688079852,0.059351946653651955,-0.004536613782237024,0.0045588922959375715,0.003054913664521133,0.02802364327814433,0.00905092570647864,0.005912969320364059,0.028668688629992122,-0.009535047190655158,0.0011746935460980295,0.04032096941441847,0.7732478735752178,-0.013120246857445672,0.02825600430895102,-0.026342737180220614,0.03238604574073189,0.00785158341065777,0.0012171960546359724,-0.0125681726714329,0.005911697782873834,-0.07124872241905995,-0.015404046035822147,0.021409310997513198,0.0278163678471865,-0.10056243576643832
KLRC1,0.05533125935599764,0.0009076684919878194,0.014285193336855998,0.007867590271675556,-0.05753597238091296,0.08375700579311043,0.06622064792251356,0.07206864097300107,-0.00693777599422456,-0.048239191888899316,-0.025853174671764203,0.039857977352673594,-0.03199598134035013,-0.0016443817395363617,-0.005827112008212252,0.13340696090879292,0.007993982888840444,0.006056505904557769,0.044229320090812305,0.017408454470743677,0.03908306952906029,0.011114037736104176,0.029530500058000758,-0.021103419674553748,-0.011569115068514851,0.04296793210844289,0.7147674191258876,-0.021082908736751706,0.03476953959808933,-0.011504211045995276,-0.0761475659508307,0.01334152132668336,-0.008951375197437866,-0.018453493493047732,0.01641710171763977,0.00013724038344773218,-0.0209798119840978,0.03706308516630564,0.02437430321744231,0.052680031485622975
TCL1A,-0.06053999161428468,0.07562381315632719,-0.003311231649558658,0.07223382616214548,-0.061503312003978704,0.00747958387118279,0.007429952853185776,0.007057263319187311,-0.0016725667817392488,0.029392707352917935,0.05861394096820978,-0.007256638707056822,-0.0032121598983472018,0.01504404396369531,0.02409423540693208,-0.023142272008364575,0.012606201823566128,0.03386523115243966,-0.00047432628836222674,-0.003564501292191989,0.02125212345653482,-0.028100037158498757,0.006522694176884419,-0.05835281488782356,-0.000755606325928606,0.1016019839140437,-0.004468793792446519,0.0007652456778006471,0.2506309610572183,0.01683954484459035,-0.02015158983618916,0.006254436615621431,0.5680279400814263,-0.013645754405266983,0.015675836967311074,-0.03780837963841057,0.12355630364752145,-0.2739929358987938,0.0025498966494396738,-0.02574640290238206
ANKRD28,-0.02293670005220922,-0.028935603981654415,0.031024159244445404,-0.1396083192659118,-0.36990394600903,-0.030710256872351047,-0.045249630293602794,-0.009556951187768257,0.2064996039737288,0.00028151947992998707,-0.08183974813318116,0.016599620232872953,-0.0293475107693693,0.31091394870918837,0.050144251895850755,-0.018513455640877922,-0.04172894415713796,-0.1511445266171098,0.05390540073463432,0.25606805831229484,0.08304368612407884,0.11868882362848385,0.053395151224141055,0.040480099217821516,0.0463249819731031,0.08462190010285214,-0.0074674483925253185,0.22784672796102237,0.023801165282755762,0.0587734097743562,-0.03773472257834546,-0.03154279552556088,0.007568269261615347,0.010856285693770196,0.06189596937144884,0.03254266838884327,0.012952450897879997,0.015064517521289275,0.016816982382716228,0.027211715256834752
FCER1A,-0.08299679648775547,0.012404201911846598,0.003556793929309557,-0.13200181169601372,-0.11126325885901414,-0.06940094648667063,0.02080257892861108,-0.010090540942139686,0.01903859907803391,-0.04160114843502726,-0.013877488545060561,-0.01650713454645413,-0.08833727892582946,0.025438768053346567,-0.024206754414941547,-0.036369226077780335,-0.043352112933516436,0.023174918391628496,-0.00235770104134436,-0.03744567901345237,0.01453563924339017,-0.011076604033080605,0.0011964421265953289,0.036183947160548346,0.005764643992043561,0.059445223805917775,-0.016751919789486466,0.0027408375474843303,0.036278307527981016,0.8391706988828058,0.009119308480282617,-0.03507649204145885,0.02163607304105257,0.002474546994994534,0.039060089201563904,0.011952075377928788,0.12397918526865989,0.014132343397769398,0.00956209136793673,0.004945750939129291
CLEC10A,-0.051869516811435167,-0.011700951688340452,-0.015320175288275877,-0.11210697741692656,-0.005524908663236454,-0.07815190906175952,0.06019528688499428,0.004045952378083715,0.027837510562690838,-0.05738514774398366,-0.01797811674986671,-0.004744712538789325,-0.0845603598320025,0.03215516651653135,-0.031473295263664144,-0.011414378332002355,-0.04627269644957376,0.0664577445117638,0.0037895231307738834,0.018460398067356828,0.012656228710410292,-0.04391935775365265,-0.06752147821240903,0.00984904255657371,0.07283706570228596,0.05131201110071522,-0.031219146494930378,0.047144028854932254,0.057185945738591565,0.7532284724230884,0.018278684723277618,0.023990297008031822,-0.0033303778636803194,-0.021969984259403403,0.044366897151558,0.009280576313737408,-0.028817062789327025,0.008139824378317846,-0.10845429400160596,0.002338031060428128
CD1C,-0.12046539496815979,0.029794769608765037,0.03465209786083636,-0.05197372688673153,-0.0459225382467395,-0.04857877142257958,0.04611475480164715,0.03521434347976184,0.0014211593268358333,-0.018125192975275227,0.001197079971387605,-0.025175531086066613,-0.04900165155097611,0.03649211937930872,-0.015588573914696415,-0.010618401674009018,-0.019045534120543234,0.1325744577211384,0.022329494692178608,-0.08453047477424648,0.004367665259722504,-0.06625943397998224,0.006723908511923433,0.11629816302228874,0.019650175821645976,0.053774668395272875,-0.018353151165021914,0.013826330944086104,-0.12499134290465864,0.6409886871353488,0.006542674932766393,0.011783622121059257,0.14663860620560468,-0.010735642346831095,0.03454114483953235,5.3121891396113595e-05,-0.02488083349864512,0.14220094299547203,0.006063016192536587,0.0012112370766850346
HLA-DQA2,-0.07635042021390831,-0.007414722943615729,-0.051928834532984296,-0.018691082827765326,0.06191020166936574,-0.04822881464416484,0.03445727117044283,0.010304463546843529,0.03838606703989646,-0.05858492763651003,-0.010871957377115575,-0.019720389061310194,-0.04170980115820547,0.04826584132718516,-0.025565764210372807,-0.02497941982008309,-0.03770995716092561,0.10474266796334775,0.012113638370840002,-0.0346958313652934,0.02652143708764499,-0.04824953955677633,-0.10002515027721082,0.12327385431783289,0.013440975075784092,0.0712914243125429,-0.03653688493121697,0.07546663133396764,-0.04509583382062766,0.3576105375825873,0.036524963792488804,-0.0032405667636426425,0.05549232054789654,-0.018088612421272528,-0.0383051387157968,0.014857975935954967,0.025122990363979816,-0.09393102076183582,-0.12358548439615173,-0.019223666246348158
HLA-DMB,-0.05819353919146824,-0.001416433385460047,-0.03305660481196876,0.012185445099787294,0.013021190096513004,-0.05863388299231984,0.07993429730138474,0.012142689750059462,0.030271613469896336,-0.03142759725989587,0.006667350111647894,-0.012463083144744671,-0.04322024848315349,0.11626915086855613,-0.037449738702772274,-0.0012069693720739832,-0.04013320000099661,0.17338566062557492,0.03521197384450682,0.0028531622011084435,0.029853703786293356,-0.0780852892295844,-0.2255601820882757,0.047856591498645414,0.0479827485344063,0.11228239159970471,-0.02526634400044795,0.049383520553978065,-0.01656235439711015,0.3442247790067359,-0.020277409358677372,0.04930992081815822,0.08981869155820421,-0.0318268907632118,0.0815115979178604,-0.033811993756770006,0.046100654219869024,-0.18793335958155746,-0.2047138792644823,-0.038765473659792
HLA-DMA,-0.07127570827922433,-0.013660761312148733,-0.058374730215828965,-0.03168275730054904,0.032289422793483985,-0.09146613073280847,0.07506160491009521,0.010297254340238001,0.06171120844061806,-0.031053833330077888,-0.0069726975659503265,0.0383263861628075,-0.05684509717322699,0.08344032039139994,-0.048214296002690574,-0.03694710966940332,-0.059472555336460904,0.18172800243514106,0.03238429323603817,0.07365062329963246,0.04198460782450753,-0.078840805071186,-0.2778974266702374,0.1482385405429855,0.08477336509827255,0.12560471520552466,-0.04919711592698595,0.11203943919433358,-0.009174313366788967,0.40099066329394095,0.014043545447894984,0.08222553271416565,0.07152749154371263,-0.022395313737943782,0.07637343461722226,-0.030693685936762277,0.06581932439903473,-0.16701233027000265,-0.2885293763723535,-0.05367322238668547
HLA-DRB5,-0.06030706363931976,-0.009606920430857927,-0.06890228073286479,-0.000822574955183115,0.08442101004121201,-0.08804674331093297,0.09647595653842723,0.019185817245509707,0.031974378166996234,-0.0013248061106610146,-0.014383901882610241,-0.011120776348560936,-0.05932383414119591,0.01890881284625026,-0.04086031258459734,-0.06716784104630688,-0.046849657998569764,0.16918706929609675,0.054246780291394125,0.13541380375591697,0.051286233386795096,-0.07492452079975982,-0.2033746742832533,0.14698216486696683,0.13274779586775984,0.1262385003982235,-0.052011096609017864,0.05802981777870821,0.0012660126653807233,0.348877271994538,0.007503223619384483,0.13407683805223616,0.06695319193267167,-0.021826027225060367,-0.054592266937810996,0.006430914339604394,0.026847295345121036,-0.08617315626418218,-0.1911148154150668,-0.05430772174409795
HLA-DPA1,-0.14681141576559212,0.018036880741901563,-0.07711721030162405,0.01830138279510619,0.061751973914491415,-0.10786438622693648,0.10595758849682418,0.03155854045829298,0.04696193961843844,-0.035027334814176664,-0.004998147594492804,0.04234319894290113,-0.07171363216903885,0.0660132196232303,-0.03337389852223584,-0.08670876183062119,-0.06921978150756085,0.2269132438939292,0.045903746887565156,0.10332446407381825,0.0806641163309311,-0.12394781304264664,-0.24070595768849842,0.25169553056329413,0.11280891918292539,0.1818179181578689,-0.06450447348149047,0.12048845136261771,-0.10536549658872738,0.4963663583881634,0.03625899462410451,0.10766503719354914,0.15006294586704308,-0.034404589917917804,-0.16544965281364046,0.040235953083948464,0.05848370554358454,-0.16329639401598314,-0.3044653202133642,-0.057559877744499034
HLA-DPB1,-0.13658790310192595,0.02781982305256568,-0.08169664359844024,-0.024568264614226076,0.049332652529960774,-0.09305514747162001,0.10241897701771585,0.01917340466123024,0.05867625677632407,-0.04483323567511357,-0.0016699969968449562,0.03925939031544219,-0.07084569698511946,0.09220220788597887,-0.032000394330345634,-0.10460530072062495,-0.07201532549733983,0.19679887351285602,0.038627218813806735,0.06612243211859757,0.06703378434841442,-0.12464029979008971,-0.25327398347335855,0.2535814466760358,0.10824726126211137,0.19617135873793431,-0.07200359174845732,0.12213780368633684,-0.10336733216690112,0.5212519142379636,0.07068996014090964,0.08613010270598136,0.17677234530086336,-0.031025698829311443,-0.05722934051741769,0.08002672060423029,0.05241348882852451,-0.16238419538880883,-0.33879562895189114,-0.05570755828127828
HLA-DRB1,-0.1223746962387489,0.0031567381803700644,-0.06326499663977797,-0.01174426409821192,0.021463967256511965,-0.10532626630121203,0.08659653255752853,-0.005376310485067406,0.06520284974468649,-0.009686432119706233,-0.0010733520092445663,0.053058530270761385,-0.0694783370364034,0.08454579038088891,-0.0466612079476674,-0.10632039234451401,-0.07495556501170442,0.2017376002950071,0.05223845043424346,0.11825996116542858,0.09183262895364702,-0.10808353936421344,-0.28216895706636946,0.2187906072406831,0.10685059252476067,0.1965690575991722,-0.0702260939156171,0.1208200027901706,-0.04242964987763728,0.43909215537003476,0.016223170529475035,0.11474562992986048,0.1500692967246411,-0.02284177243587493,-0.03705393533708435,0.014239135175915253,0.04628439729428166,-0.16395074504705345,-0.2828197803061298,-0.08225855906864647
HLA-DRA,-0.17041894978557587,-0.017000671361976805,-0.08907956157519475,0.008000364808092512,-0.017798590941169524,-0.11364882687112747,0.04296567548595758,-0.02911497732025132,0.07763641768319968,-0.04269979787113291,-0.006945127935837615,0.0447042309498292,-0.06933230315180662,0.09537479181552684,-0.07314055457853177,-0.0739937513456185,-0.06025807384266199,0.157859552721061,0.043545062799931505,0.06051396803942424,0.08851306743094581,-0.11280871556993077,-0.28826204800374344,0.19849622004463469,0.07079567298336317,0.1911510453817228,-0.07252774494256205,0.11961178644045957,-0.1353949796471784,0.4110869669326017,-0.04776708397715664,0.06736148121216648,0.18855280994281237,-0.03714004840762629,-0.02824494548238193,-0.056332506240988525,0.07030634829893806,-0.1995537700465469,-0.2813167377731313,-0.07868720290500347
CD74,-0.16747272202769498,0.02869770989127557,-0.07627758679060169,0.019591092253865464,-0.0475926591910004,-0.08392301174343417,0.06326658111830465,-0.004072011300365129,0.06777247189332439,-0.0118025862098979,0.007732209912591701,0.041373913600165166,-0.0602070667769257,0.08048357472411836,-0.03990728452155711,-0.07543115288388272,-0.05876424147846424,0.12845032337567236,0.031734669981935595,0.09492009411255353,0.10752925875758079,-0.05958564168725047,-0.22435927348014065,0.2145724769866218,0.07305874252683014,0.22241325562248318,-0.031193641323569284,0.09072313918505112,-0.14444637830227827,0.37149700156678495,0.0009448946481836727,0.07519150551849747,0.22636185096339906,-0.01388819161017638,-0.02508356078025138,-0.05295087901328199,0.11468164663779663,-0.2162672928733242,-0.22673051378834627,-0.07544204215644756
