,Cmp. 1,Cmp. 2,Cmp. 3,Cmp. 4,Cmp. 5,Cmp. 6,Cmp. 7,Cmp. 8,Cmp. 9,Cmp. 10,Cmp. 11,Cmp. 12,Cmp. 13,Cmp. 14,Cmp. 15,Cmp. 16,Cmp. 17,Cmp. 18,Cmp. 19,Cmp. 20,Cmp. 21,Cmp. 22,Cmp. 23,Cmp. 24,Cmp. 25,Cmp. 26,Cmp. 27,Cmp. 28,Cmp. 29,Cmp. 30
GATA2,0.11741457417017907,0.09553318092629619,-0.05588484217288411,0.7301084632068234,-0.013663400613765657,-0.00265003781594644,-0.059212545649036,-0.8840358414586712,-0.17149471553877577,0.014336432462071858,0.571304890940245,0.35849273205520266,0.9181223671740716,-0.04443464346339604,0.0014182931170613827,-0.038841111202757864,-0.028090161177931054,0.01931343838179014,0.41073492480735047,0.03280786156553496,0.07344128813498209,-0.2332873849633873,0.0562388520782218,0.6455492586289935,-0.2165429124583742,-0.20783482546965923,-0.05825244554642934,0.3625376212534101,-0.05457783965638005,-0.01254926369503017
TPSAB1,0.1185911043961581,0.07817946462398331,-0.09703645592616393,0.7807150301797013,-0.020205872279882457,0.01623276777759495,-0.02232627510671447,-1.0,-0.08438749638691143,0.02418276692688427,0.4712753804886932,0.3489524737374621,1.0,-0.019399259211646428,-0.010331287298154477,-0.026319206076543873,-0.003554015121658265,0.0020047024895242156,0.6291214064316121,-0.09207228952667991,0.057065835348837544,-0.105238292305432,0.023020595781266952,0.747111834025697,-0.16488172159321543,-0.2638806153074398,-0.04198911039169117,0.09188035809734722,-0.0516401776566559,-0.023361467131296523
PRSS57,0.07195437327478317,0.10456644528175663,-0.09496397579340965,0.7082925660664746,-0.023905525177418216,0.012343012651997623,-0.020446120312083562,-0.9422718417481984,-0.019235205993733236,0.0004275494313376401,0.4488120316662771,0.3390261407967377,0.9946054630288587,0.04750092778042512,-0.012249094586029399,-0.0151693549208313,0.006547940189589316,0.00579086809858355,0.601637614737032,-0.22496550254343853,0.09892088259230661,-0.012028692069598355,-0.012028912319612964,0.6694883572533201,-0.09833842604127445,-0.23258637789937311,0.05216130532149565,0.06996874050973764,-0.04853392589597259,-0.01171734134838385
KLF1,0.11229827976976883,-0.10058991231597686,-0.05138044384028012,0.39223954964220553,0.03087271142469581,0.010375586940589222,-0.010748796464026943,-0.655030789447428,-0.052851445665270544,-0.0029703438585739444,0.0997806112591403,0.16890271401020512,0.5695962274701152,0.014682062433718437,0.013477727635831238,-0.018550050967917113,0.028187698866253462,0.0030352845298473974,0.5057610099887645,-0.11587194200825374,0.012165724325800036,0.14705089244149294,0.018157210028565254,1.0,-0.08293841842616914,-0.1290979117994775,-0.8108253679113839,0.028174770740467175,0.34918864173679043,-0.02621800516354221
HDC,0.0661873108741269,0.046770880496282426,-0.0616215757529154,0.4591484978869083,-0.03897082511871873,0.009316148830024629,-0.0002154613547214942,-0.5552626550928322,0.25409327866646986,0.02775176253774574,0.2693162263962161,0.20694285273978114,0.49513438926286474,-0.056611669931797864,-0.005371196437418199,-0.005607583122229499,0.0061938374835991275,-0.014343427156655306,0.4832356760943721,-0.1342408591633318,-0.022761385904646946,0.037261422730090414,-0.008444981412376795,0.3961411516713189,-0.05702988092676039,-0.14873988793984677,-0.007439792737317324,0.05532000068464461,0.01897231133144144,-0.01407708397387232
SLC40A1,0.1140819016663343,-0.059843384225578486,-0.05897752246315386,0.5971982334404273,0.032164137487781574,0.038025595576826554,0.11958658679278833,-0.7994110706190404,0.024219233918600248,0.01874850988612225,0.22979282262960923,0.2275717495633626,0.7694331531240856,0.15195904229616403,0.019972753329484828,-0.03574909417471192,0.04754049263374332,0.014879746256231874,0.5345534706373657,-0.3389630752464313,0.011322187034588324,0.1229431983232629,-0.016704312439299276,0.5353216048678533,0.07544716091286505,-0.18891549181250622,0.013915190184843449,0.018301681701121734,0.12729155316059024,-0.023864294712695976
EMID1,0.047991267878872826,0.034558330886878104,-0.11429415973543765,0.48142573205448264,-0.022449035758955353,-0.008443503385897168,-0.0258903237219844,-0.6939159877917574,-0.0026537405918820303,0.0027173248030717863,0.20514420621939813,0.17936452594479255,0.6591293678136376,0.02460917295273295,-0.0007002815669715042,-0.008789977646793906,0.015434135051848609,0.008315318959364488,0.4615606314494537,-0.20468125683456204,-0.020561173821268625,-0.014113288011540269,-0.033214654701878496,0.541471079232334,-0.056367808325995174,-0.18645282604672847,0.01817344901715917,0.04752355175972681,-0.021753893649669103,-0.007400237830732857
PBX1,0.05018904055737979,0.023683748864098166,-0.05708818652866191,0.25956228035894485,-0.00478129502179224,-0.005202831174148249,-0.01427743512902123,-0.3439855491024063,0.04341085786939273,-0.04275120961881555,0.16811763595384613,0.14208032282491823,0.4296205701500922,0.07377385465747138,-0.01561621162524829,-0.0017528703480835838,0.003795819430450321,0.03940655006733804,0.3013020724231999,-0.06735594457632949,0.049752028257692815,0.007505335888932325,-0.03747136411923417,0.25828810126904655,0.014270822034099755,-0.09724627103844116,0.10263680876099499,-0.0003059155937505599,0.0019001005954888742,-0.013201317833441169
CRHBP,0.01806241999180758,0.031389999649249836,-0.009419394493692775,0.27930005044237294,0.0192976537041049,0.022781718335829353,0.02822473081225653,-0.255121153012671,-0.051844967122203274,0.02016592602498504,0.27090576537105526,0.14680912612258123,0.47129242102741814,0.08035507248580312,0.007232016408826985,-0.015829296306509633,0.013694019848302126,0.0009492783498407843,0.10809381561208303,-0.176522629552355,0.031011609207020407,0.10278180454700615,-0.0040548051352595595,0.268008802513616,-0.00280196564397679,-0.10013035297529228,-0.040109664499663925,0.018524608820238073,-0.06785061827661223,-0.019613013816597243
CD34,0.060440849521022126,0.06670604531675553,-0.06937962310821248,0.38876181784956765,-0.00968425333078823,-0.012516549793306964,-0.012929213494443936,-0.5155617880649254,-0.3480125291671307,-0.027545488092459443,0.23177705780841334,0.16761734737173598,0.6201963194031901,0.059196467092288985,-0.023359426048401348,-0.010670201943566654,-0.005518769118071317,0.013209224420419096,0.16085230270966824,0.03751948072190411,0.09658978107912965,-0.017228159283347397,0.07317921063407477,0.403441883187758,-0.06911623970188585,-0.124319375574967,0.08872486260208971,-0.013098282327057013,-0.03080766677182403,0.004306732471149758
CYTL1,0.03257401599127822,0.009532838651718658,-0.061753317867827444,0.2863593080135586,0.007027612459749191,0.028221838102048542,-0.049613405166097406,-0.5827435540082839,-0.28262231732236914,-0.006436303666353297,0.13807402815031525,0.1571132698847268,0.6377230918250327,0.011403396875963371,0.008781751777326673,-0.017800214287155985,0.023085907651347506,0.011352668182714886,0.2995939687618687,-0.10307374294307445,0.13440415201133424,-0.0010372432779668895,0.04229083690984839,0.44786429824041,-0.07392927294670863,-0.17148909712579705,0.002014901375225016,0.014947127036077137,0.021442348790658296,0.010533810486014568
NFE2,0.10124723344053392,0.0027198410156276578,-0.06423864682171518,0.44596608694404255,-0.005228490596710333,-0.019952788489461352,-0.03660288925135441,-0.6816702442522189,-0.04763014361039269,0.02448879400154438,0.33892643253123805,0.2234179960792376,0.6423377973685571,-0.024634572936134337,0.001280264948469343,-0.021698603616702693,-0.008303477964603654,-0.0006892068964876108,0.30830874510536815,-0.1032702875349114,0.014968669967399985,-0.11438446728681108,0.04697802919294443,0.4141573851723886,-0.1054568691801889,-0.172511646125681,-0.095447816753638,0.09561863774502201,-0.03230959805424834,-0.008452499534327022
EGFL7,-0.12907446963796848,0.24545845562391805,-0.0026127617114007078,0.6510500698680833,-0.012018713171994077,0.12208115153363065,-0.03035206666430312,-0.5752079627923159,-0.1295283062636867,0.001903867334427438,0.3388761015906539,0.22236243700633418,0.6751707276142157,0.04046065348789694,-0.017242204421640466,-0.004361944352353947,-0.015866561650717703,-0.01477262820067876,0.28534298426169236,-0.1292751504313995,0.15975262235521584,-0.001251713071428129,-0.018862772676403655,0.346282863349674,0.07790173902070462,-0.19520335305873368,0.09262401905372585,0.04464283832666444,-0.06852757150282349,0.021691638428590395
FAM117A,0.01845087693379616,0.08253865949203734,8.724895510796069e-05,0.5729335211883545,-0.13186793979020267,0.07997562329899367,0.19058624613370206,-0.5238465741924409,-0.034980874595974154,-0.024965712010612543,0.3060552803021571,0.17108916550789008,0.6128293347239434,0.010606301677207584,-0.05222217619270005,0.002632370465737055,-0.0038575866411433893,0.0259279029896143,0.28260023933894757,-0.059470457973923085,-0.056945337040865754,0.09843878798767064,-0.06270528721265069,0.4163011806041163,0.08756143595653383,-0.14630976589577255,-0.07066057195580824,0.36002153803590886,-0.09122597974773097,0.03351079549193339
SLC27A2,0.08620234486426116,0.13591032146696322,-0.08168204060776185,0.5226719111206091,-0.11907522317173314,-0.010812947102128254,-0.054831177344575675,-0.5432851839750015,-0.21404377326052648,0.022424663714664936,0.13447094352539574,0.18893636262521515,0.559442493185628,0.058018146574001034,0.0055575226809699485,0.006468672556934638,-0.011161714194840255,0.01246521580311282,0.4096570459535203,0.2247122631363749,-0.030903392052709037,-0.11903420804996882,0.021394002671860018,0.4374257361424469,-0.0032119980398880466,0.0995623207094553,0.12070598761971964,0.05387119944808661,0.013971514343405723,0.004660786333407458
TESC,-0.06317745233244755,0.10703539969003589,-0.0066546721937612964,0.3989399008066948,-0.04998370930569723,0.04608089723876653,-0.07572627359088911,-0.2957551350138915,-0.09837528073778769,-0.046378816370666105,0.10360982886836195,0.06073224667617659,0.42319938977160515,0.03043052277434951,-0.010500689514984706,0.0031018930480370857,0.00853960647128861,0.008116444474534908,0.3293275746986868,0.6186664716625697,0.07206932736381294,0.0014623112830187057,0.03286701189407627,0.39396473939175747,0.07831635988962844,-0.007935040114534754,-0.04848607458457434,0.21775503886704864,-0.009291847617347354,0.030352627985946123
MYB,0.02733124224688092,-8.076316572965526e-05,-0.060615690340206134,0.3670400951804398,0.01956896032163125,-0.020885827795533538,0.05558057360165853,-0.44806692672832416,0.002911834401213196,0.02861804571420567,0.0730197840216999,0.1440229303694805,0.5077615161915588,0.031040294995068298,-0.16009437702701626,-0.004833908710127317,0.00448943668618939,0.0064394920719818595,0.45929740234721356,-0.08049689992556851,-0.12619117486243223,0.1360971977551484,-0.008510942080386743,0.3785185126395695,-0.0530898650645779,-0.12078931610280204,0.09349026156087034,0.5452621184735031,0.016605388851254513,-0.010418101470218282
FXYD2,-0.2642250929635993,0.1333874236157853,0.12018532328586673,-0.012898160298829647,-0.02167136482279317,-0.09612906700622473,-0.0588059028167172,-0.16683439341560558,-0.0632140872009293,-0.23895765035785807,-0.029246421612345683,-0.049877121107802284,-0.019975609162337402,-0.09890563790725841,-1.0,0.01900367727930517,-0.03219101480439205,-0.31214258994731087,0.011191304481417912,0.04063408533167322,0.06750478767844989,-0.01602771442627897,0.0744814535247847,0.04999671326813646,-0.13745962207043666,-0.0800104054827249,-0.0007970229279480816,0.0350367355468355,-0.11644691978825303,0.0003457297747923063
SERPINF1,-0.10692716560214628,0.1253425674941247,0.12117753780181019,-0.03211005253815343,0.027547593173032143,-0.0979981165535664,-0.056803465078328154,-0.07638666055906643,-0.03916723661849122,-0.3211035588548497,-0.02055605982117414,-0.030529373745108886,-0.010991656162854834,0.014806784860323398,-0.884767857563479,0.030312644883806958,-0.046402288219604466,-0.11080010795452637,0.01563242033817016,-0.006919236602936922,0.015403574685237134,-0.08445862865639114,-0.01527623426625171,-0.017574327231646494,-0.13468124518687546,-0.034553936710128456,0.09544039176207295,0.11742121786279322,-0.037625491874786046,-0.10830525301233622
RARRES2,-0.09649122808801092,0.06299779120869912,0.10032994734055797,0.07654057047155456,0.01362027105400505,-0.08051872532567758,-0.04654697865157162,-0.164058657329944,-0.02809639190635364,-0.3050056731877804,-0.033491182055158844,-0.04048808168852505,-0.02277549909542851,-0.04776276178580462,-0.8394297495169617,0.03453993607653447,-0.027587507671453723,-0.08311731946005003,0.028455766998471112,-0.04048425489295132,0.08698397447911226,0.03590646487471043,0.009231995360413282,0.04185187799150621,-0.07239827208074795,-0.06392506210480735,0.04153473413086401,0.04520933666217977,-0.05818476013663333,-0.010407246255810973
CALCRL,-0.09639856362132958,0.08055388899913109,0.13485231427434213,0.10908358407494927,0.06698670110497983,-0.03419019384521312,-0.04279160773670563,-0.04393843109666311,-0.02581693267486144,-0.4158189302126288,-0.034161129949054785,-0.02348583094533732,-0.02338738929312486,0.2115558057375878,-0.8258102924273806,0.04638221122559275,0.02165468196489536,-0.018015795272516205,0.023800969455941567,-0.022333417687789632,0.03056121870815693,-0.007987240171214754,0.07576673643239631,-0.030802063287708726,0.10485735581676528,0.010595733279155823,0.048069357170913006,-0.01943381535605528,0.004129561344947502,-0.026084353795371135
RAMP1,0.2383546717388054,-0.016831481450083986,0.0011408712817889454,0.1471383934134797,0.1124891429310762,-0.019044972154303022,0.02754079974293624,0.11024574067553183,-0.04531484274792663,0.03818568810957503,-0.016598418009291727,-0.031505175947264076,0.010074654914223147,0.5978756735285935,-0.37597141785625987,0.045144281584913515,0.08559344869280076,0.2591925863808814,-0.00014816985482682675,-0.1170139805117539,-0.14355844591672484,-0.18310542844993713,0.16632016520574608,-0.06317518530808455,0.5386853668792643,0.07239383000337365,0.08487434097606118,-0.08037411658824095,0.0668107132875412,-0.021247482464124487
FSCN1,0.17633990281530398,0.014988167456016742,0.04720888803167324,0.015904449317911656,0.07109637756203788,-0.2574127133481336,-0.07137726570807515,0.07970748563605101,-0.035634028715820366,-0.20354270535306204,0.10724650867701631,0.04298490092464188,0.10512662164846878,0.08990782560255281,-0.3310699127502044,-0.023390626635324676,0.16179410566565836,0.3645733974711255,0.0038175170409147593,0.0003416911494396841,-0.09544893381496349,0.01568168611628474,0.08259013849173637,0.1555296453583731,0.13499816989924424,0.024820024810924463,-0.05077284345974655,0.15263051455592389,0.09835934452818512,0.10960805961856282
PTGIR,0.08954229020005805,-0.037106303122751025,-0.027107964086823814,-0.4367841058103757,0.06569686101674217,-0.06916406335541907,-0.10577753857903814,0.000658659787341482,-0.0284887858000987,-0.4127023582586548,0.07139936508326523,0.014435094960443493,0.020579431487502176,0.29525805148429757,-0.5021862518098434,0.019244253658325244,-0.07155555458879384,0.2224236395904185,-0.04308483855236937,0.02074319920564429,0.353154905279656,-0.2588951404342091,0.13454701059512975,-0.05762823237065959,0.09166031411087579,0.046191366390503086,0.041013002473292245,-0.0009727784962277649,-0.05609750103084504,-0.006009814653497589
TSPAN13,-0.10381030906972832,0.10024994602629796,0.17315293748112742,0.11331827850956608,0.06222466400737566,-0.038803388715517535,-0.017954521660178926,0.012027118152950841,0.09272887334074532,-0.255172779486416,0.030457936953599718,-0.016099092007322718,0.005692994179004553,-0.016406597279448928,-0.6617501737401306,-0.00020663310862243417,-0.021534550132277414,-0.07448485006265455,0.07866455790504921,-0.011336461448908867,-0.022221324125110475,0.09045412990725843,0.01954607944436692,0.08314867292513925,-0.0809152727477318,-0.044613297229695564,-0.0327082978940865,0.4523448169501711,-0.07924480316747674,0.020630854819319134
CIITA,-0.4164689661796276,0.18859140452259207,0.13020531185233067,-0.1715712337708321,0.0421280448199849,-0.05550433744855927,-0.06347859604840929,0.2884101052157563,0.08435518460855522,-0.22829733495159132,0.10586430143383005,-0.002727681808025454,-0.04969645426709258,0.05828399485133611,-0.36206582773323825,0.023880201399921162,-0.056166766275457386,-0.011153675211638238,-0.07229116979418143,0.1253734608737604,0.0861002343458744,0.5467601178091532,-0.09832396884934098,-0.038032755283669846,0.1109994281978481,-0.02245070825289374,0.0042093011465511275,0.24808867017417083,-0.09187305057160994,0.06759645831695721
HLA-DOB,-0.01018061311766246,0.06854662278686999,0.15245874127116926,0.037315976767628274,0.059233332110692295,0.009213194300170525,-0.006126687644269843,0.12184719831825831,0.017083329609335764,-0.18673495916453062,-0.05398394402671405,-0.16028081570437283,-0.0873358741565414,-0.022955343448899775,-0.34358254440875546,-0.010481340175762062,-0.04955962735480404,0.012171720981868034,-0.0274691541567771,0.12820336377313984,0.04804364294515306,-0.047578159762505956,0.0433102142344403,0.008991537949598605,-0.06597854551105857,-0.013265995640108622,-0.06335298458356395,0.5914480128851175,-0.040361404559552706,0.028248655553049864
LRRC26,-0.09983424139188184,0.08526335105879354,0.10985722468755327,0.021906193527784043,0.019282317160863753,-0.030083554632379775,-0.019927786574019613,-0.04942996190375884,-0.13157489230509758,-0.09047841462046535,-0.061794015910743495,-0.033603144825889816,-0.009898116770291485,-0.08660072336646162,-0.4571176857636123,-0.010488281708492246,-0.025259812899473516,-0.1429129105897464,0.013499888619417082,0.027987764669719608,0.010180663383265807,0.014554491389994244,0.035269703881867766,0.04310548084815252,-0.23138472325336185,-0.05350612984870384,-0.01260486365768167,0.5609818316430925,-0.003622614951123828,-0.00587206869700095
TSPAN15,-0.011808911713009929,0.30144518662778913,0.17245754392991192,0.23279440768015291,0.00033850751974914465,0.011344701198771796,-0.04858406462114315,0.06285609744704133,-0.038782723581653224,-0.23350948487928389,0.019133100390069987,-0.0016808481523882546,-0.016166949297118875,0.004436968896109827,-0.4260631180063937,-0.06011775262371149,-0.025014734833731126,0.05730664649489428,-0.03703468945922753,-0.02554655285642086,0.040893174845237135,-0.019432445545623518,-0.06379171760135162,0.001173702941379932,-0.05662415064523869,0.0513534771099999,0.11819447573624413,-0.05595690996326809,-0.01424271766408192,0.02040512626448938
NRXN2,0.04364536451998112,0.005997091723658698,-0.009705697578992516,0.03932083854088092,0.006208590631889226,-0.06365492907281232,-0.019847828101915592,-0.1323644987992251,-0.06425360156143364,-0.096596183287815,-0.015644334748798772,-0.012282665917435244,0.013890836782075543,-0.015282481683219655,-0.3281739391717745,-0.003958598481834509,-0.027054712364246104,0.013176965760834368,0.01756843261716444,0.02589436328715201,0.015066581105858555,-0.008532420917115232,0.04772877341000291,0.026319953324763896,-0.031373659426762436,-0.027075398979203358,0.047570723226419524,0.03358047870226125,-0.057030075789004944,0.007300699655138352
GRIN1,-0.04655619205772812,0.023105093346861852,0.05711782895697034,0.02287380068819372,0.01718813301518982,-0.04396721198092603,-0.002749053093772234,-0.052275192272336186,-0.032625429583306075,-0.12393476503096701,0.007091685607259583,-0.005279790274098791,-0.00437301114241574,-0.04365269784027204,-0.3943750498933064,-0.00192457901497941,-0.005475493407894483,-0.06842557587477269,-0.010019219585366848,0.04726504397804562,0.05180467587947585,0.02521936029965556,0.02971268298869358,-0.041660470386921986,-0.07569116281459078,-0.026169365922270437,-0.0005950864012978126,0.027425887043853427,-0.0011709980656635416,0.0050972624987411005
