,Cmp. 1,Cmp. 2,Cmp. 3,Cmp. 4,Cmp. 5,Cmp. 6,Cmp. 7,Cmp. 8,Cmp. 9,Cmp. 10,Cmp. 11,Cmp. 12,Cmp. 13,Cmp. 14,Cmp. 15,Cmp. 16,Cmp. 17,Cmp. 18,Cmp. 19,Cmp. 20,Cmp. 21,Cmp. 22,Cmp. 23,Cmp. 24,Cmp. 25
TRIM54,0.0008006440908652952,-0.0661986108751669,0.006992231664324249,0.004304418053028404,0.053097086782831905,0.150397938149659,0.057357618223937805,-0.01894350161058965,0.006001182536295212,-0.004050826838420861,0.006570492700799869,-0.04632789579417753,-0.0033937553770228756,-0.01671392836528979,-0.015502976474196368,-0.007766407420163166,-0.00017655049180051728,0.018396681638631018,0.010913684574602832,-0.0020160108769836124,0.0054427946529605874,-0.01902472626111854,0.007472559594139657,0.02125258223271957,0.0048159188487036245
TIE1,-0.0022997885264675233,-0.06383402396398404,0.004675653119628389,0.0036407890705991187,0.03865793841088353,0.11408434947233852,0.05028556335523842,-0.04554772794206429,0.00573145184688202,0.003975382065159397,0.0016516662774638154,-0.05546551070445297,-0.008961404051325802,-0.013684964797250058,-0.007880373418788594,-0.0029147612629875745,0.012750963573896771,0.022307574287830586,-0.024719046995566627,-0.0007982927809870495,0.0022839590808964405,0.01984546985561802,0.012886125565757316,0.03011037271390175,0.00733646725403097
SLC30A3,0.004930397552500815,-0.057039314200466706,0.00302112667549863,-0.0011973778274754138,0.034722755059660625,0.10171517518380203,0.04032720271864158,-0.0029845976628083996,0.0022353869760341353,-0.006747545467399058,0.008958163144063752,-0.04971885756921414,-0.006355134374861914,-0.019571386320333447,-0.014809642446081102,-0.007774287317469191,0.0004418503997866787,0.07322598574542527,0.00819228635462452,-0.002166122852180213,0.046944368115979115,0.047823003889241156,0.005445962859840597,-0.003318551043082187,0.005087620910823617
CCND1,0.004142294206739301,-0.005508334325050259,0.0021463299749380693,0.03917501369973299,0.04615226354853389,0.050363947613637494,0.07887939149368486,0.035837987978242315,-0.0021850644772251084,-0.0028168258738113542,0.002410348381762529,-0.08576245323680748,2.7570078629319742e-05,-0.00537784314183727,-0.005343934249372643,-0.0014870409177995096,-0.001745555943334741,0.030309865335495553,0.008653099917425093,-0.0006947888726473108,0.003630790105882662,0.03691431905184032,0.01254508069452392,0.030390298334691028,0.016234458710371977
GAL,0.0016707024045259033,-0.0225598739794375,-0.0007024088699704768,0.016652624811545638,0.032431000903779074,0.08160053689840029,0.05967222852528619,0.011246261030543847,-0.0004802423628178386,-0.005414204412281273,0.001150811073453379,-0.059258670220649096,-0.0023511908277736907,-0.014133809445953298,-0.008027815389738922,-0.0019858554943564975,0.0057997628754486935,0.05744928185074935,0.005612662788908281,-0.0029391524927478738,0.009691196990944818,0.03600333454377509,0.008419617556688628,0.023314975903820062,0.011202049818994692
NES,0.003681205250116494,-0.0294324818551155,-0.0017922749613626333,-0.002865649311253584,0.056194228885154476,0.10680614953044186,0.07724763634478268,0.021704051549241262,0.0026247723044031555,-0.012490567229400472,0.0022028545766467874,-0.05983173771042914,0.004582067973292255,-0.008723074069948922,-0.017302728196661836,-0.0035938330139686525,-0.00251104997171545,0.02239948538452443,7.692294620353912e-05,-0.0019948422238959635,0.009744367374442916,0.003468952888057757,0.002647485031012908,0.055247309653172406,0.008560030824428168
RP11-753H16.3,-0.013212086265077428,-0.04064826033549159,-0.004349974756325087,-0.00028983470651170796,0.06639110032844718,0.10724011470413043,0.09647532286549751,-0.0032573919632635363,-0.0005170130067459536,-0.01249782053725619,0.0037808416693532647,-0.08308590183353322,-0.001249223347233038,0.014190681483654443,-0.012284240868162205,-0.003026562023789168,-0.004187840604659127,0.05464567262289821,-0.04593105089404302,-0.002565042231711858,-0.00796992397998154,-0.0011977887777840576,-0.0011166196706105678,0.02189831999876295,0.003663058597931321
TAGLN3,-0.01192534097193651,-0.025944393420306147,-0.005579235507996933,0.0011457429843635643,0.051669534016226766,0.08631395356060646,0.10402018300806994,-0.011462441333823497,-9.521288807647478e-05,-0.0102867636416236,0.001648569806098965,-0.08195803319524253,0.0018838086172361759,0.025422478178572672,-0.005631716577378274,-0.0029575197024849964,-0.00186130805978945,0.042706313852753565,-0.05618428324087388,5.42563215094694e-05,-0.008134400222425944,0.008834331696452416,-0.00021810355161561187,0.05702859654143139,0.0013596953641174712
OCSTAMP,-0.00969285350151227,0.021903807167465573,0.01656975062340391,0.0015575111090196541,0.01627709181092657,0.01680722846155245,0.09376490925618501,0.000871061323088502,-0.003817318953450467,-0.004366377781612204,-0.000730591252137719,-0.09668818777763782,0.0028071845221232443,-0.016506348765000883,-0.002729720895854476,-0.003192203554163161,0.004806522666227761,0.028560755664086834,-0.0037926316247901973,0.0013929313214111935,-0.0012131095813196007,0.012534565065770751,0.01454019502071025,0.015308433220350911,0.01875801857801274
CCL3,-0.007344978162135186,0.03273582335127432,0.020840155665083487,0.009942032993630438,0.00564121131660378,0.02408400044438037,0.08153844543570014,-0.029713837453599748,0.003620425737055343,0.00181691130002945,0.0008156261567112231,-0.06049469529397793,0.005620541757324955,0.0038834085716416326,-0.0019539790825376276,-0.005423562943932425,2.8795291808789105e-05,0.02448498263075696,-0.0019506495192582868,0.01109667907642993,-0.0030479764998372154,0.009053259521281106,0.01528303654004206,0.009664478676571336,0.01712539313873599
TNFSF15,-0.005989146081018173,0.05431503881613896,0.015561351214273144,0.010167125580664205,-0.0019914074677558615,-0.005500560781241127,0.08745163801549996,-0.02666155769735562,-0.008859740657076955,-0.00291774426725404,-0.0038658242806821766,-0.08257212793563518,0.004856612586102677,0.00785815329391672,0.004033671223287438,-0.001182876649874801,0.006418422931854598,0.028969719203241255,-0.0017482126655724026,0.0013101487317811653,0.011759453653549527,0.01743582609705714,0.012615960919620065,0.017478621460347017,0.013055811668566163
LTA,0.013377034294890653,-0.008981637470186656,-0.005498041613200813,-0.011445340990738332,-0.014013720199415103,-0.0027340709575947126,0.002415859426335176,0.014771164653500032,0.07868030621079833,0.008620682694580726,0.029186507467348625,0.0001827034047046323,-0.007389578750379269,0.005433292624152099,0.008079510428743289,-0.013088723806493422,-0.03499411263618775,-0.008988179473838925,0.0015408467624587032,0.17769182997714175,0.026592270749880364,0.00041992257184912094,-0.001898536359386263,-0.0015976587813382992,0.0021287210787944546
IL2RA,0.015387028304507706,-0.014644665884039657,-0.003928026622376158,-0.013946388678232254,-0.017596320221761073,0.0033448507244926333,0.0054305510819461856,0.009701164551512367,0.0799945203092163,0.0027330203316813725,0.0405327443360976,-0.0006741519052058811,-0.005379355259458325,0.013412184859848748,0.007834116167047924,-0.02002455247824479,-0.04444697327336546,-0.009011689321196307,0.007148995656665903,0.17048466029059403,0.03253664167284235,-0.0062021515470851085,-0.0012230717264770225,-0.0025224638437539447,-0.002185382825968118
LAG3,0.06042488185088027,-0.004869030426476152,-0.0030801817634887796,-0.0011775609280192316,-0.010949626586968136,0.010729756213524693,0.005823675468826825,0.022470135298988253,0.051221384404772745,0.011148195886382916,0.030899883784075512,-0.0026590671182981176,0.013606717714226217,0.00425473927100367,0.009196806803541338,-0.017975185268752112,-0.04889726749265943,0.0038662991518925213,0.0034357190301798997,0.08771892468217457,0.019499343109986328,-0.006370192052244402,0.0034135522596073407,0.008625404081123889,0.0021167160097266794
SH2D2A,0.06889567277921163,0.0028766287883736207,-0.021206618442037257,0.0094041890431744,-0.004701654778270046,0.012021102883659072,0.008899778908942713,0.02418498621930462,0.05244108629771706,0.016339778591594495,0.00983470924078384,-0.0044798199503158385,0.02420345555665648,0.005318463075175877,0.012820729024909914,-0.0001643945985598072,-0.03383068537163275,-0.000869780510837014,0.003436420253423302,0.10014965266656309,0.019606721715511727,-0.004898493699667974,0.004553245012330462,0.012380592285136535,0.002053990138378001
GPR171,0.00871685753249863,0.01626624303403708,-0.04907813976745605,0.012471129624684418,-0.004179916669665431,0.00016724940779623437,0.01552474272066397,0.005341616764013796,0.04034671926987654,-0.00498024574972863,0.008281796615762897,-0.007939924892959695,0.0093227901589083,0.007060563834644202,0.007478023233522438,-0.009079375189015155,-0.012143510222561124,0.0013134066930833655,0.007743490056384737,0.08921831231240177,0.00855350302153443,-0.0032995484341506605,0.002788662617466144,0.006276723253436186,0.00238539608239671
ICOS,-0.01659022710717801,0.001871482422289627,-0.038341966463486046,0.004989078494919149,-0.005351334889561917,0.0035975959935705486,0.009201543425970515,0.0010472438606892575,0.038833308455536446,0.00320537262780949,0.0017206951501934405,-0.0036535979656011357,0.023299042152809545,-0.004401461261035046,0.006034501831347349,-0.006192273046864043,-0.02553699039859579,0.00292499062394648,-0.0024879854249946166,0.08926241375835858,0.010846032727638271,-0.0003894563523519664,-1.283413904068364e-05,-0.0022958536650647546,0.003547827543916542
CD40LG,-0.0186576564767419,0.004740377380280803,-0.04317526763793561,0.004228753694755875,-0.007746263644283004,0.0016918909953030203,0.00868242339053693,0.001532195551464874,0.04356956186349033,0.0016182360405330365,0.009383360153487662,-0.0017498203194787388,0.018880633843263342,0.000454633809408702,0.0012345555196089423,-0.010022047203560746,-0.034395794121905444,-0.0016559582933233384,0.003382400867816421,0.0974808863175852,0.01583448619353418,-0.006138272958182134,0.000202564991481619,0.0004605067449191495,0.0011299955124039309
SLC38A5,0.020757022795049183,-0.0035179727034708188,0.0008462827108785341,-0.0036528280433981383,0.004206428253569735,-0.003110513730801214,-0.0031475511921108543,0.001478690726105413,0.0264212049593277,0.002944343287355937,0.0036598911795791924,0.002027993032455066,-0.009083364047639082,0.038676665467728154,0.008272205435574529,0.01212846742451575,-0.010153223065652193,-0.009761894798028426,0.0052468017419716505,0.08723164325027453,0.012381023808374797,0.009756814450622212,-0.0038548892619617516,0.003814615396751559,0.0024325206425422764
ZBTB32,0.015961227500904212,0.000514792403257217,0.0006765813490062322,-0.0076184799067374786,-0.008393255797908158,-0.0003320257731831205,0.002205470562386153,0.015408510541307539,0.018479293935832485,-0.0015037046839605176,-0.0071477507455964834,0.00413365571799602,0.013935410537313042,0.004304430583057582,0.0018236648113127262,-0.001230419997243324,-0.007205427147340885,-0.00888137899929175,-0.0074720489653472,0.09111260871291192,0.012817313775099974,0.0018898370680535776,-0.002714995904241864,0.0027392760946894365,0.000747719515960524
NDFIP2,0.017667224478401074,-0.0043269833725363485,0.003411731616397974,-0.01607162323080985,0.011039192996605936,0.01858061412705962,0.008875163183159604,-0.0026174624322745374,0.04041131927283847,0.003291901500592328,0.01581353042060002,-0.004914606803623921,0.00900603220005348,-0.00326092912290305,0.007129603397293531,-0.009719188963646532,-0.027152594215121863,-0.001629549534497129,-0.0037414607370549026,0.08200680461035524,0.024353626881024118,0.00019157045178180683,-2.2648709790536815e-05,-0.0019907517109302737,0.0048760895007544745
TNFRSF9,0.023298449402421446,0.007265968771847633,0.010294008036876004,-0.012171826951212342,-0.006100734822607808,0.010954989331335215,0.005425106729367134,-0.02722130178693603,0.03183955282327892,-0.01174302158594415,0.001062818075971487,-0.0009671826773171512,0.013908072080009609,0.007328033774433534,0.032623979197340267,0.00785151656575996,-0.026552781945730478,-0.003528337766417813,0.0036847543106133572,0.08248078646984931,0.005401897393514211,0.005755733302859383,0.0022072359603289462,0.03376308237279701,0.0016797336553937945
DTL,0.015167956078275133,-0.006271690942298906,0.004947031695223197,-0.006958778839636103,0.0019149567015755943,-0.0005468793720302602,-0.004641131456800922,0.0074510778308033866,0.041105087569312596,0.002076162800859511,-0.02751761783004514,0.00034737916266171806,0.024759068445393013,0.00213389090276258,0.003775041205201895,0.06719031522721129,-0.004247333354558982,0.000659622795044487,-0.0007182079101181323,0.0907968363883113,0.009920715630708498,0.0030064489627217995,-0.0030460456362260534,0.0036160643449349634,0.0002649648287433827
MAD2L1,0.01624911009088496,0.008714967769836471,-0.012847961005579613,0.003964437833687176,-0.004357221038093966,-0.00186447769802159,0.0011954815350088482,0.011115472163563563,0.030110000025366415,0.00116893541795945,-0.03679578218269442,-0.003023049449684396,0.035480891407985216,-0.0032915580864098437,0.0037718578844202094,0.07052994982258358,0.01479997339376528,-0.003987804002672032,-0.004646943949280355,0.08049182864949492,0.007512605491299449,0.010682653733647381,-0.0009144314883944628,0.04841813051203979,0.0007082134463850005
GZMB,0.11051089750992175,-0.015339409073362696,0.016108783927061106,-0.017182537930088462,-0.001358277812840954,0.04107785205733441,0.017598547815910057,0.029362582453906286,0.06675800398549177,0.00904388026358925,0.027190896435179343,-0.013591032556092095,0.034413351679291763,-0.009992996917481437,0.006959096092651527,-0.017352784750596137,-0.050342957975850006,0.009610231266738187,-0.016645284844768002,0.09386481223696395,0.021584241319315675,-0.0038250591756692803,0.006393201993327196,0.0223778617872713,-0.00023357430671099166
CTSW,0.11223279945253499,0.013040904288409783,-0.013922967768513808,0.006762242921940565,0.003834807040170987,0.007106866519552919,-0.00144999481542451,0.033695331524070164,0.03530939678439017,0.016672363443863046,0.0105580920392061,-0.002628636741528873,0.024159712992661158,-0.003104653899511993,0.010244576675182585,0.007995685646415892,-0.02442611544616814,0.009065328398326735,0.0008642837498369425,0.03843129232765375,0.01882509819168975,-0.003203547584997823,0.007410572312349191,0.014292033579927648,0.009243448007912408
KLRD1,0.12020331337502141,0.00936360633824429,-0.01280873488541947,0.008406219543559825,-0.005043785301150204,0.006580498699220986,-0.0024726288402177254,0.02615328919620282,0.03246010644219765,0.022772811080204396,0.010854698154700998,-0.004819613059516511,0.028208102686170276,-0.001638599455643951,0.01534605070301619,-0.010159951217522084,-0.022280892545361627,0.008879435969118343,-0.004086199255924845,0.029537667840400683,0.0087931503521405,-0.002896367718249285,0.008137220827744875,0.018751837829944554,0.0027743162531427648
GZMA,0.12517584527865933,0.010126921233060521,-0.0060127180485549485,0.010447967265849152,-0.004844319039070689,0.007927873752397263,-0.0016609675813249712,0.0331411537463984,0.03957740154034653,0.024053864331034524,0.016466832733550898,-0.0025853933138545995,0.0359638568248749,-0.0013736266751723945,0.015601163200121936,-0.013981073033098049,-0.02894701428840064,0.008201290170146988,-0.0015170758978574031,0.029390170748151256,0.009654531567891282,-0.0010047654613261976,0.008056415511031785,0.012340105363035217,0.0023856579252283247
NKG7,0.1525523875140671,0.009853388661251102,-0.010088056058380597,0.01065022233767123,-0.0007728922875210322,0.010736003234397808,0.0003614267483927734,0.0352320431542098,0.04018895382814287,0.01946940076056744,0.011328819713660556,-0.006489254341657008,0.027810058639356042,0.004697510464664898,0.015028519940190914,-0.007629890115212977,-0.019552509523682725,0.008964708915094766,-0.005509785471171155,0.043735310950060634,0.009486946805789062,-0.001186754525210356,0.009740948783454937,0.025411390825941786,0.006108635788003061
GZMH,0.13367534375954448,-0.0007414378266445646,0.007967120448235512,-0.0037687184540453394,-0.007482120705961452,0.003602100739735098,-0.0026636294066701067,0.03613305798715058,0.04120558408454775,0.01938651192146425,0.009983620239413998,-0.005773276279122932,0.02719568708352684,0.002680062951643643,0.016266999938391175,-0.008080783370203567,-0.02140945227789239,0.015919370271529086,-0.01608672318048029,0.05346372660862349,0.007405742294232942,0.004270850013006287,0.006635973435532702,0.01866207170110711,0.00174946007311589
PRF1,0.12393028328285001,-0.0038939407560409714,0.008419480023171048,0.00381188550497677,-0.004039249641161228,0.01177697800207172,0.002320242447005989,0.031015621980748635,0.03811444019163903,0.024819205923371425,0.015603358587437744,-0.00899968252345333,0.010530890136518511,-0.004727394421840479,0.01357643701790179,-0.011231512354031324,-0.01193457243145798,0.010360999436173732,-0.003392684583124708,0.045164389395848756,0.014509778736079152,0.0008047038693795466,0.00970911312320542,0.01468003649882561,-0.002489906542373752
GNLY,0.15414845086312956,-0.005503758673813323,0.012415520763309436,0.0007522953798882669,-0.007514435242433957,0.009693262722870268,-0.004956005015645404,0.03407465646927118,0.03762316371812804,0.02781579860549244,0.014941561668986894,-0.007483875205239586,0.016509152057883274,-0.0051095682106757825,0.018573730459311457,-0.0070025619971329275,-0.012684126529584281,0.015485919693670254,-0.009911176765419374,0.030798208129447082,0.005859731269896194,0.002417080167971118,0.010733684225909732,0.017685680014202818,-0.0014277598270430894
KLRC2,0.10504441682509362,-0.008288486586113898,0.011179943706682577,-0.0022796977251793053,-0.0011944727631335145,0.004599946807011589,-0.005547128312780116,0.0191439395286131,0.019228006541333723,0.017860755347990732,0.013157969164638164,-0.007314283978192949,-0.0017578293925940324,-0.0029883267564388884,0.01096567052187876,-0.005473550529111198,-0.003579648027718246,0.008301762065042781,-0.013914266226248521,0.011182587654338692,0.0019560565358787544,0.006431103808897514,0.007209935271017383,0.017292445942740514,0.00013838664566306915
FGFBP2,0.11488222670462472,0.005813440371032372,-0.009505997448257121,0.011092164712575544,0.0038488181369053854,0.004516900546139253,-0.0021953677978619004,0.030295670418357047,0.00840141291064042,0.019706315969874478,-0.0015471899261575342,-0.007491394460986577,0.007401979368681225,0.00098468207830293,0.014793361665050067,0.0005242470793261157,0.007454839463686787,0.01355786045074876,-0.012295109852577386,0.001700150149850384,-0.0036800825277339562,0.01091788788431738,0.004153564408056104,0.01615198729678464,0.0030413614364762026
CCL5,0.10763870243351722,0.024524813172674773,-0.03990841110339772,0.019630760132151,0.00413507968527524,0.007562960837129615,0.003869186397664995,0.023291178717974485,0.021270856180858416,0.024382062147820887,0.0035475052717061743,-0.00554982735832639,0.021697729430296454,0.006378490349119442,0.020097141392089735,-0.008201141896807857,-0.00538251180974625,0.0083812505518288,-0.004136655217089318,0.020562479162749253,0.0018151796579591278,0.001364866766052151,0.006488669219476819,0.023124950813425773,0.012155937709741422
SAMD3,0.08977638077959266,0.014546196788922753,-0.029276548162693105,0.015619137660908985,0.0025623372213370342,0.0026288932821909527,0.0016647817363311186,0.022452066912732802,0.020589351768777304,0.01981079709117856,0.0003625251516387975,-0.005470468644350268,0.02549138173802574,0.007263334990537313,0.011816645760880807,-0.005224249671508282,-0.008564685807250956,0.0071738210826949285,-0.007751966793627462,0.016821126019589776,0.0025756006385205216,0.002227744526526901,0.005325016191094001,0.016582632074040548,0.007688409872192597
KLRC1,0.08822293756542901,0.01623937245278979,-0.025968467114658965,0.017834246302618855,0.006044243966810332,0.014301161394064182,0.005978607112756,0.024779675876430513,0.02318310007673752,0.018542928389678495,0.004401207038407121,-0.0036762898680608135,0.03123591178403119,0.005604825077039294,0.0107576482950056,-0.009155979661189015,-0.019826906762239385,-0.001706222351526521,0.0034473160071402755,0.02499943969232944,0.006173237195190833,-0.002226485904022092,0.003403049076533139,0.014658627655496142,0.006065240925498215
EOMES,0.08660363748020954,0.012642918528991756,-0.013797116031540326,0.01583289503323433,-0.0012016001171483207,0.005841071538231386,0.007668677428459748,0.015395166559335483,0.014407031524602024,0.017792538095413184,-0.008161116776451304,-0.008375836684278645,0.032836374502142426,0.005398476664791856,0.01493136837222046,-0.0034063495054262095,0.0002731197646473516,0.01403729023209606,-0.0036854576106310592,0.007286334311439687,-0.0001998990047966966,0.0020918390837920083,0.011667093174133638,0.016969365293741594,0.00617488349163457
NXPH4,0.08207003820004513,0.018808497502895708,-0.021164882339534136,0.016917461991671486,0.004332111031492303,0.004349458914024799,0.001603085677524122,0.018003827283615374,0.004108123095605981,0.014882778828183438,-0.005782799084075662,-0.0034525033599473783,0.01945660874524117,-0.00019958456654547833,0.008137702581476334,-0.0026773206619687233,0.004083744087547982,0.004668016355383397,-0.0061464886501969304,-0.0028712448993349488,-0.001185927301901084,-0.005355717706686201,0.006289904275386249,0.014680044357350352,0.007309044585601081
CLIC3,0.08364409421735002,0.019757321163700662,-0.03652502266772983,0.01811314622197593,0.005265715096788139,0.006536019722422969,0.005049877933265539,0.021874487926428838,0.006872510944073766,0.0014846281826846161,-0.0017143386972989809,-0.005902958005474758,0.024588455428289323,-0.003331774296360591,0.010779295512571025,-0.006663959602165208,-0.0029157809190098506,0.0037792812246197635,-0.004907423070257313,0.003896295851332588,0.0004729437399645257,0.0010989443162149311,0.007896768243945423,0.01557320707430666,0.009237427065716867
CST7,0.09397893843401262,0.010823664686610739,-0.01992487172445993,0.010787530649516127,-0.00010606529104720982,0.009354076335013435,0.004456734625606287,0.0029436936344936883,0.02243726287162572,-0.02352393251662505,0.005621458376844653,-0.01214701280489885,0.02224566867506075,0.007234966681953882,0.018447049150364523,-0.009187267092411702,-0.008405594960663707,0.00852066658816412,0.0024186334159838284,0.0194445024507349,0.0007315499966139633,0.005586574057732758,0.00841660885627865,0.02779398802270437,0.005476591866948035
CD3D,0.03160221870926077,0.036209250000316134,-0.08647120081145947,0.031753116364399425,0.002670695300673018,-0.005452313639516754,0.013370667629663947,0.018540040784643188,0.030930636420895972,0.012850590196829317,0.005345379743077924,-0.0072598268160574565,0.02535412754100435,0.004906900085779633,0.0165634049402185,-0.012410814368474072,-0.018078077954086044,0.00882380212781633,0.0003133761306424299,0.060149041681397585,0.001404298610132608,-0.0006038982494315257,0.004280729957719857,0.01271005653725496,0.012651694852258826
CD3E,0.03317505757454049,0.03498104162952532,-0.0835520344586761,0.032013266029469814,0.005783328951827884,-0.00569041371847992,0.010206893683024892,0.01686693597084201,0.019907363292283764,0.01565480231147017,-0.004406881966252124,-0.005595815557832798,0.024271777484480884,0.006375197698421239,0.01559488428849938,-0.005532232500643754,-0.00598163277798417,0.007394443795238723,-0.002066754137564029,0.04240080867802773,-0.002023485071023356,-0.0010558268716876797,0.004224957242472993,0.013772640799714377,0.011509945269448563
CD3G,0.02968567163949388,0.03774703634920799,-0.08439799725964146,0.03121953948198659,0.0031228827984134126,-0.009191702269254675,0.009104109487100857,0.016333014022899304,0.02031232902207823,0.011827989001284593,0.0029866873314970148,-0.004867411347149165,0.020691694569167543,0.009028504732656364,0.015683671102459794,-0.009814764618413544,-0.010770963507884342,0.007541715879900259,-0.0038727185556826577,0.03725839549495459,-0.00347791279955969,0.0010629898733312813,0.003787938394714202,0.013577221726551592,0.010989263480915818
PIK3IP1,-0.02015128384063839,0.02779405632585374,-0.0810103238085908,0.030802726026057575,-0.004580388340896569,-0.0117694619823082,0.0065290825033663515,0.00465866261535181,-0.004898720149165291,0.0017668604546102352,-0.0065253637527552906,-0.004101935433675463,0.008163860352950069,-0.0007669599760785817,0.00868088573459938,-0.0006415060442278631,0.007133167614074446,0.007229963213166828,-0.0021220710578197122,0.0023448409997239177,-0.007372232698427464,0.0014100386581974275,-0.0012124041912737204,0.00572047675748417,-0.02238245847011463
LTB,-0.02562675668043441,0.03192791805176314,-0.0928976844548,0.023599283906166665,0.00022734894171001958,-0.007616875193963363,0.014953581825785047,0.004937982011640894,0.011985365364597104,0.003529970321336015,0.009287350680147617,-0.002718665325978161,0.013741588091769,-0.00443525373900071,0.00906777793790533,-0.01459979522827987,-0.01638891470128147,0.0038808733576896712,-0.004873226207545941,0.041142774650706676,0.004837201523281931,-0.003272441684346215,0.0041244218001664735,0.003212895667226209,0.012868210509517685
TNFRSF25,-0.023960105936034943,0.028824321613691733,-0.09130914146617973,0.028781018395361662,0.003573656057972539,-0.005603086445355423,0.014957050881032075,0.0023955156968463003,0.019076353764371945,0.0020985857110809043,0.0045780342161832075,-0.006328267787145186,0.012247510245679084,-0.005886435036746905,0.009120730698851165,-0.006380478689265932,-0.010250601065916088,0.004741720194202398,-0.0012005930570792977,0.044190038251750295,-0.0038725081975507095,-0.0040060090234484876,0.004873510131569456,0.00569309714302781,0.011818933028515744
SPOCK2,0.01385576721078983,0.03346124097352649,-0.08163482845494549,0.030894452996676904,0.00525858994153574,-0.004287903413367969,0.0157834288986525,0.008675899847189441,0.00031352678972487345,0.006943851505613037,0.0024826299516973196,-0.008801093428728006,0.013320307062595823,0.005507807762384251,0.010481423291761143,-0.009610497399330072,-0.005897429039728982,0.006859306767281161,-0.0039071149153076514,0.007869139902924085,-0.004628998336868983,-0.0009533714378433884,0.005829653916191065,0.00849837482714419,0.011052649269309392
BCL11B,0.0031810714696078215,0.028761379107370904,-0.08187642458019316,0.03240707447458664,0.00312590165111285,-0.007615400160191389,0.01499066951426374,0.002068290199410333,0.013943736904424228,0.008869940587974448,-0.0026904550633577687,-0.011310282826385193,0.014593114931293347,-0.0022106942079546787,0.012738318784580888,-0.006230537774085432,0.003230183669771241,0.01241419544719025,-0.0072903410655805415,0.023666993175856934,-0.0083049817440068,-0.0033936187253911336,0.011037134448080821,0.006454399470640853,0.010140597385950667
GIMAP7,-0.006424156504143045,0.03215486117506275,-0.08863242408029735,0.029553671345873,0.002033599713423971,-0.008710762136387808,0.008477464401466246,0.008704286402269135,0.008540787105357958,0.0065827977489854375,0.00013213230954205226,-0.001552115398920701,0.017133183834726007,-0.003170387624535554,0.011130552990892457,-0.00777372902977537,-0.0035411161244095204,0.010986641678786487,-0.008108676741127434,0.014065501452175156,-0.007169172360128123,-0.0025863820768431954,0.0027249707417816003,0.006652602570656978,0.0008704990222897536
OCIAD2,-0.004758475652062219,0.04321460508297556,-0.099493138794193,0.033716517114843886,0.006534922113388268,-0.010043805366418615,0.01396946376700186,0.012931349464397722,-0.005663450517078863,0.004439986042215218,-0.008074900252110339,-0.006204148729055576,0.023151897120223145,-0.00592220297387809,0.010731372329814949,-0.003514861310650023,0.0023103886445184764,0.009653536429942985,-0.0012440624048300566,0.019755273558270014,-0.0013402832585906492,-0.001445434957974301,0.0032656156857081625,0.007611713104363016,0.012517537804255486
CAMK4,-0.02755500306021557,0.0341250671752966,-0.09636810978213117,0.03095850594705283,0.0003617267763211731,-0.011323443223175416,0.019382545434526926,0.005615511715331274,0.004911518540252925,0.004843091182807583,6.704280464893007e-05,-0.008991610970781666,0.01512352932673714,-0.007386998163115723,0.011823092976618672,-0.011676643338348211,0.0002854637455869913,0.006829745710147681,-0.011141725169353214,0.016394124021090313,-0.005796902914329878,0.0010428787778603565,0.0060372837560019954,0.002851185419537319,0.009692260141369426
MAL,-0.05979267339847568,0.028698556093014586,-0.0978574944183189,0.02793603084252257,0.004246322784744919,-0.009475721177885222,0.014389274202699597,-0.0061442852868107195,0.001264880832900707,-0.010049336347579173,-0.003145204828098204,-0.008213817362263716,0.007406134132310974,-0.014194832842820762,0.007904501679995023,-0.004775162102665253,0.0036207154260932423,0.0104262848066136,-0.011131739271653429,0.009312451094977975,-0.016347144482245904,-0.0024465767823588394,0.001583536583986942,0.0013372513793479318,0.006010697169115368
NELL2,-0.04589614301912296,0.02289781169185983,-0.08457940914506193,0.029219556086326898,0.0002554061023805443,-0.005758509153464505,0.0168983075415763,0.0018889069189871545,0.0024299045952589932,0.003761249324984093,-0.0047792082880483994,-0.007234534315397377,0.015653846010651624,-0.007406720076718993,0.008987108395707122,-0.0019911723321080622,-0.004907173719731403,0.006606728374501184,-0.0042778542455271075,0.013157797800081255,-0.00883795010541963,-5.042496895232098e-05,0.002593503910470818,0.008217735732320536,0.008940774983289504
LINC00176,-0.044502195114673904,0.03428144552151852,-0.0877874001665727,0.029471231020562164,0.00635792085120366,-0.012806231483623406,0.011620345074543478,0.009708017286651945,-0.004670181916780918,-0.0005297807850791651,-0.0091332597266203,-0.004926790637829353,0.015164586382160674,-0.021158483357142446,0.007099968608301853,-0.0003856572924016963,-0.0009694556888875808,0.009370086224463711,-0.005472265170654289,0.005165825869927784,-0.012159815150551201,0.005614081065944535,-0.0004419979917796812,0.003056836534513359,0.006889843914897888
LEF1,-0.057597798907038825,0.030177164545822668,-0.09695380109608533,0.026655117883793003,0.003198582606180605,-0.012191773106215352,0.01532366937273273,0.0009262031458682583,0.005810065710672344,0.0008455040124436956,-0.0007839721463371924,-0.006035821814901801,0.0058493806336652205,-0.004795110925481952,0.004490378898350073,-0.0064400609953567806,0.0013294039317191307,0.005476483258558356,-0.0006631622338422999,0.029107868508360783,-0.007230251481144785,-0.00011735661055933732,0.00033158418878678764,0.004801242699210823,0.007226168756537894
